x,y,yaw,qw,qx,qy,qz
3.982759714126587,-1.4866076707839966,0.19115234397042521,0.9954360734764852,0.0,0.0,0.09543072682169802
4.571913242340088,-1.4124531745910645,0.16545663275049471,0.9965799640557009,0.0,0.0,0.08263398358265149
5.0267181396484375,-1.309590220451355,0.1730020038935821,0.9962611205268094,0.0,0.0,0.08639316944450122
5.392131328582764,-1.1539729833602905,0.21955548421257304,0.99398047250041,0.0,0.0,0.1095573835387725
5.742627143859863,-1.018117904663086,0.20330762261975163,0.994837699006154,0.0,0.0,0.1014788285118663
