x,y,yaw,qw,qx,qy,qz
3.536210536956787,2.142298460006714,-0.8049726494312677,0.9200899276404033,0.0,0.0,-0.3917071930086009
3.0246384143829346,3.791048049926758,-0.8351637644680849,0.9140722825989633,0.0,0.0,-0.40555130647591414
3.291585922241211,2.640458583831787,-1.5363902624899184,0.7191659323552034,0.0,0.0,-0.6948383709465612
