x,y,yaw,qw,qx,qy,qz
8.79616641998291,4.887808799743652,0.8188793584882931,0.9173440279155398,0.0,0.0,0.3980953836051021
8.341621398925781,3.643139123916626,0.8017965724012295,0.9207108133163997,0.0,0.0,0.3902455614638734
8.433615684509277,4.364371299743652,1.3101848403907363,0.7929916260985543,0.0,0.0,0.6092325343721974
