x,y,yaw,qw,qx,qy,qz
-1.5777264833450317,3.5526018142700195,-1.5853909763909795,0.7019280121628197,0.0,0.0,-0.7122478962700783
-0.3225802481174469,2.4508166313171387,-1.5536485742710662,0.713143362924494,0.0,0.0,-0.7010182193900123
-0.9116045832633972,1.8820767402648926,-2.166474416162824,0.4684708185760211,0.0,0.0,-0.8834789709680207
